date,sym,spot,open,close
2019-12-10,AMOT,44.12,44.5,44.5
2019-12-11,AMOT,45.54,45.56,45.56
2019-12-12,AMOT,45.98,46.95,46.95
2019-12-13,AMOT,46.83,46.75,46.75
2019-12-16,AMOT,47.25,47.79,47.79
2019-12-17,AMOT,47.39,47.305,47.305
2019-12-18,AMOT,47.23,46.79,46.79
2019-12-19,AMOT,46.85,46.71,46.71
2019-12-20,AMOT,46.99,46.65,46.65
2019-12-23,AMOT,46.68,46.74,46.74
2019-12-24,AMOT,47.06,47.24,47.24
2019-12-26,AMOT,47,47.01,47.01
2019-12-27,AMOT,47.37,46.965,46.965
2019-12-30,AMOT,47.23,47.58,47.58
2019-12-31,AMOT,47.2,47.73,47.73
2019-12-02,AMOV,14.85,15.15,15.15
2019-12-03,AMOV,14.73,14.9,14.9
2019-12-04,AMOV,14.78,14.78,14.78
2019-12-05,AMOV,15.09,15.09,15.09
2019-12-06,AMOV,15,15,15
2019-12-09,AMOV,14.85,15.12,15.12
2019-12-10,AMOV,14.81,15.04,15.04
2019-12-11,AMOV,14.98,15.22,15.22
2019-12-12,AMOV,15.22,15.5802,15.5802
2019-12-16,AMOV,15.81,15.77,15.77
2019-12-18,AMOV,15.56,15.6623,15.6623
2019-12-19,AMOV,16.05,15.95,15.95
2019-12-20,AMOV,15.8,16.08,16.08
2019-12-23,AMOV,15.98,16.01,16.01
2019-12-26,AMOV,16.17,16.17,16.17
2019-12-27,AMOV,16.03,16.1844,16.1844
2019-12-30,AMOV,16.15,16.1002,16.1002
2019-12-31,AMOV,15.6,15.92,15.92
2019-12-02,AMPH,19.51,19.19,19.19
2019-12-03,AMPH,18.9,19.08,19.08
2019-12-04,AMPH,19.13,19.02,19.02
2019-12-05,AMPH,18.98,18.89,18.89
2019-12-06,AMPH,19.04,19.23,19.23
2019-12-09,AMPH,18.93,19.1,19.1
2019-12-10,AMPH,19.16,19.26,19.26
2019-12-11,AMPH,19.17,19.3,19.3
2019-12-12,AMPH,19.6,19.63,19.63
2019-12-13,AMPH,19.52,19.4,19.4
2019-12-16,AMPH,19.49,19.65,19.65
2019-12-17,AMPH,19.38,19.35,19.35
2019-12-18,AMPH,19.39,19.14,19.14
2019-12-19,AMPH,19.13,19.33,19.33
2019-12-20,AMPH,19.68,19.54,19.54
2019-12-23,AMPH,19.64,19.615,19.615
2019-12-24,AMPH,19.51,19.48,19.48
2019-12-26,AMPH,19.63,19.7,19.7
2019-12-27,AMPH,19.52,19.4,19.4
2019-12-30,AMPH,19.23,19.25,19.25
2019-12-31,AMPH,19.16,19.3,19.3
2019-12-02,AMRB,15.65,15.5095,15.5095
2019-12-03,AMRB,15.5,15.5,15.5
2019-12-04,AMRB,15.5,15.5,15.5
2019-12-05,AMRB,15.15,15.15,15.15
2019-12-06,AMRB,15,15,15
2019-12-09,AMRB,14.75,14.75,14.75
2019-12-10,AMRB,14.7,14.7,14.7
2019-12-12,AMRB,14.8001,14.8001,14.8001
2019-12-13,AMRB,14.7075,14.7097,14.7097
2019-12-17,AMRB,14.75,14.7,14.7
2019-12-18,AMRB,15.25,15.25,15.25
2019-12-19,AMRB,15.25,15.25,15.25
2019-12-23,AMRB,15.05,15.05,15.05
2019-12-24,AMRB,15.03,15.03,15.03
2019-12-31,AMRB,14.99,15,15
2019-12-02,AMRH,2.2,2.15,2.15
2019-12-03,AMRH,2.14,2.2,2.2
2019-12-04,AMRH,2.1701,2.22,2.22
2019-12-05,AMRH,2.22,2.1936,2.1936
2019-12-06,AMRH,2.21,2.17,2.17
2019-12-09,AMRH,2.17,2.16,2.16
2019-12-10,AMRH,2.3,2.3309,2.3309
2019-12-11,AMRH,2.0744,2.0815,2.0815
2019-12-12,AMRH,2.08,2.07,2.07
2019-12-13,AMRH,2,1.97,1.97
2019-12-16,AMRH,1.97,2.1,2.1
2019-12-17,AMRH,2.11,2.0782,2.0782
2019-12-18,AMRH,2.1001,2.1101,2.1101
2019-12-19,AMRH,2.15,2.16,2.16
2019-12-20,AMRH,2.17,2.2,2.2
2019-12-23,AMRH,2.16,2.1682,2.1682
2019-12-24,AMRH,2.16,2.27,2.27
2019-12-26,AMRH,2.35,2.18,2.18
2019-12-27,AMRH,2.35,2.3285,2.3285
2019-12-30,AMRH,2.4,2.3101,2.3101
2019-12-31,AMRH,2.29,2.3207,2.3207
2019-12-05,AMRHW,0.050225,0.050225,0.050225
2019-12-31,AMRHW,0.0364,0.0364,0.0364
2019-12-02,AMRK,9.5,8.9873,8.9873
2019-12-03,AMRK,9.47,9.22,9.22
2019-12-04,AMRK,9.01,9.1,9.1
2019-12-05,AMRK,9.5999,8.93,8.93
2019-12-09,AMRK,9.28,9.305,9.305
2019-12-10,AMRK,9.27,9.12,9.12
2019-12-11,AMRK,8.95,9.47,9.47
2019-12-12,AMRK,9.1705,8.95,8.95
2019-12-16,AMRK,9.12,9.1,9.1
2019-12-17,AMRK,8.8,8.5,8.5
2019-12-18,AMRK,8.51,8.51,8.51
2019-12-19,AMRK,8.33,8.33,8.33
2019-12-20,AMRK,8.3,8.16,8.16
2019-12-23,AMRK,8.38,8.38,8.38
2019-12-24,AMRK,8.44,8.3,8.3
2019-12-26,AMRK,8.2,8.2,8.2
2019-12-27,AMRK,7.95,8.09,8.09
2019-12-30,AMRK,8.08,8.0698,8.0698
2019-12-31,AMRK,8.1442,8.25,8.25
2019-12-02,AMRN,21.56,21.5,21.5
2019-12-03,AMRN,21.47,21.5907,21.5907
2019-12-04,AMRN,21.74,22.62,22.62
2019-12-05,AMRN,22.85,21.93,21.93
2019-12-06,AMRN,22.17,21.89,21.89
2019-12-09,AMRN,22.43,22.2997,22.2997
2019-12-10,AMRN,22.2501,22.8623,22.8623
2019-12-11,AMRN,23.48,22.99,22.99
2019-12-12,AMRN,22.96,22.6004,22.6004
2019-12-13,AMRN,23.1,23.95,23.95
2019-12-16,AMRN,27.3,22.75,22.75
2019-12-17,AMRN,22.87,21.425,21.425
2019-12-18,AMRN,21.4,21.37,21.37
2019-12-19,AMRN,20.69,21.0956,21.0956
2019-12-20,AMRN,21.31,21.08,21.08
2019-12-23,AMRN,21.5,21.355,21.355
2019-12-24,AMRN,21.22,21.1801,21.1801
2019-12-26,AMRN,21.4999,21.853,21.853
2019-12-27,AMRN,21.85,21.605,21.605
2019-12-30,AMRN,21.46,21.13,21.13
2019-12-31,AMRN,21.05,21.215,21.215
2019-12-03,AMRS,3.81,3.78,3.78
2019-12-04,AMRS,3.96,3.85,3.85
2019-12-06,AMRS,3.47,3.41,3.41
2019-12-09,AMRS,3.21,3.13,3.13
2019-12-10,AMRS,3.1498,3.28,3.28
2019-12-11,AMRS,3.39,3.27,3.27
2019-12-12,AMRS,3.56,3.4,3.4
2019-12-16,AMRS,3.2999,3.32,3.32
2019-12-17,AMRS,3.36,3.4,3.4
2019-12-18,AMRS,3.43,3.45,3.45
2019-12-19,AMRS,3.31,3.36,3.36
2019-12-20,AMRS,3.2405,3.18,3.18
2019-12-23,AMRS,3.34,3.18,3.18
2019-12-24,AMRS,3.28,3.23,3.23
2019-12-02,AMSC,8.4,7.96,7.96
2019-12-04,AMSC,7.94,7.79,7.79
2019-12-06,AMSC,7.61,7.77,7.77
2019-12-09,AMSC,7.9,7.9,7.9
2019-12-10,AMSC,7.83,7.79,7.79
2019-12-12,AMSC,7.61,7.79,7.79
2019-12-13,AMSC,7.81,7.96,7.96
2019-12-17,AMSC,7.82,7.79,7.79
2019-12-18,AMSC,7.8,7.54,7.54
2019-12-20,AMSC,7.82,7.61,7.61
2019-12-24,AMSC,7.84,8.045,8.045
2019-12-27,AMSC,8.22,8.06,8.06
2019-12-30,AMSC,8.2,7.8543,7.8543
2019-12-31,AMSC,7.87,7.85,7.85
2019-12-02,AMSF,67.49,66.36,66.36
2019-12-03,AMSF,65.64,65.7,65.7
2019-12-04,AMSF,65.51,66.06,66.06
2019-12-05,AMSF,65.51,65.69,65.69
2019-12-06,AMSF,66.47,67.02,67.02
2019-12-09,AMSF,67.07,66.91,66.91
2019-12-10,AMSF,67.03,67.135,67.135
2019-12-11,AMSF,66.94,66.68,66.68
2019-12-12,AMSF,66.66,66.99,66.99
2019-12-13,AMSF,66.88,66.745,66.745
2019-12-16,AMSF,67.44,66.84,66.84
2019-12-17,AMSF,67.12,66.97,66.97
2019-12-18,AMSF,67.29,67.11,67.11
2019-12-19,AMSF,66.85,66.45,66.45
2019-12-20,AMSF,67.79,67.41,67.41
2019-12-23,AMSF,67.07,66.38,66.38
2019-12-24,AMSF,65.3,65.13,65.13
2019-12-26,AMSF,65.51,65.38,65.38
2019-12-27,AMSF,65.25,65.015,65.015
2019-12-30,AMSF,65.66,65.38,65.38
2019-12-31,AMSF,65.97,66.265,66.265
2019-12-02,AMSWA,15.81,15.45,15.45
2019-12-03,AMSWA,15.2,15.255,15.255
2019-12-04,AMSWA,15.49,15.36,15.36
2019-12-05,AMSWA,15.43,15.39,15.39
2019-12-06,AMSWA,15.42,15.4,15.4
2019-12-09,AMSWA,15.27,15.26,15.26
2019-12-10,AMSWA,15.25,15.32,15.32
2019-12-11,AMSWA,15.45,15.46,15.46
2019-12-12,AMSWA,15.57,15.61,15.61
2019-12-13,AMSWA,15.34,15.19,15.19
2019-12-16,AMSWA,15.1,15.135,15.135
2019-12-17,AMSWA,15.16,15.052,15.052
2019-12-18,AMSWA,15.12,15.1,15.1
2019-12-19,AMSWA,15.01,14.73,14.73
2019-12-20,AMSWA,14.63,14.64,14.64
2019-12-23,AMSWA,14.85,14.8673,14.8673
2019-12-24,AMSWA,15.36,15.04,15.04
2019-12-26,AMSWA,15.16,15.37,15.37
2019-12-27,AMSWA,15.3,15.09,15.09
2019-12-30,AMSWA,15.18,15,15
2019-12-31,AMSWA,14.95,14.98,14.98
2019-12-02,AMTB,22.1,22.1,22.1
2019-12-03,AMTB,21.54,21.71,21.71
2019-12-04,AMTB,21.52,21.59,21.59
2019-12-05,AMTB,21.49,21.6,21.6
2019-12-06,AMTB,21.56,21.56,21.56
2019-12-09,AMTB,21.52,21.65,21.65
2019-12-10,AMTB,21.92,21.95,21.95
2019-12-11,AMTB,21.75,21.82,21.82
2019-12-12,AMTB,22,22.32,22.32
2019-12-13,AMTB,22.36,22.32,22.32
2019-12-16,AMTB,22.81,23,23
2019-12-17,AMTB,23.03,22.872,22.872
2019-12-18,AMTB,22.62,22.61,22.61
2019-12-19,AMTB,22.2,22.48,22.48
2019-12-20,AMTB,22.25,22.03,22.03
2019-12-23,AMTB,21.83,21.74,21.74
2019-12-24,AMTB,21.83,21.88,21.88
2019-12-26,AMTB,21.8,21.9,21.9
2019-12-27,AMTB,22,21.94,21.94
2019-12-30,AMTB,21.8,21.76,21.76
2019-12-31,AMTB,21.69,21.88,21.88
2019-12-02,AMTBB,14.8125,14.8125,14.8125
2019-12-03,AMTBB,14.95,14.75,14.75
2019-12-04,AMTBB,14.4,14.75,14.75
2019-12-06,AMTBB,14.95,14.95,14.95
2019-12-10,AMTBB,15,15.9,15.9
2019-12-11,AMTBB,15.3,15.51,15.51
2019-12-12,AMTBB,15.63,15.51,15.51
2019-12-13,AMTBB,16.72,16.7499,16.7499
2019-12-16,AMTBB,16.37,16.5,16.5
2019-12-20,AMTBB,16.325,16.2723,16.2723
2019-12-24,AMTBB,15.97,15.97,15.97
2019-12-02,AMTD,51.84,52.53,52.53
2019-12-03,AMTD,51.0709,50.9,50.9
2019-12-04,AMTD,50.9,51.47,51.47
2019-12-05,AMTD,51.45,51.03,51.03
2019-12-06,AMTD,50.82,51.99,51.99
2019-12-09,AMTD,51.08,50.98,50.98
2019-12-10,AMTD,51,51.29,51.29
2019-12-11,AMTD,51.4,51.54,51.54
2019-12-12,AMTD,51.78,53.39,53.39
2019-12-13,AMTD,53.98,52.91,52.91
2019-12-16,AMTD,52.44,52.26,52.26
2019-12-17,AMTD,51.8,51.69,51.69
2019-12-18,AMTD,51.2,51.44,51.44
2019-12-19,AMTD,50.62,50.63,50.63
2019-12-20,AMTD,50.1001,50.195,50.195
2019-12-23,AMTD,50.1601,50.55,50.55
2019-12-24,AMTD,50.67,50.65,50.65
2019-12-26,AMTD,50.79,51,51
2019-12-27,AMTD,50.9,50.82,50.82
2019-12-30,AMTD,50.64,50.26,50.26
2019-12-31,AMTD,49.95,49.7,49.7
2019-12-02,AMTX,1.02,0.98,0.98
2019-12-03,AMTX,1.03,1.0018,1.0018
2019-12-04,AMTX,0.976,0.99,0.99
2019-12-05,AMTX,0.98,0.9601,0.9601
2019-12-06,AMTX,1,0.9801,0.9801
2019-12-09,AMTX,1.02,0.995,0.995
2019-12-10,AMTX,1.01,1.01,1.01
2019-12-11,AMTX,0.9963,0.98,0.98
2019-12-12,AMTX,1,1.01,1.01
2019-12-16,AMTX,0.972,0.98,0.98
2019-12-17,AMTX,1.02,1.02,1.02
2019-12-18,AMTX,1.1,1.0181,1.0181
2019-12-19,AMTX,1.01,1.02,1.02
2019-12-20,AMTX,0.9801,0.98,0.98
2019-12-23,AMTX,0.98,0.968499,0.968499
2019-12-24,AMTX,0.93,0.9253,0.9253
2019-12-26,AMTX,0.9299,0.93,0.93
2019-12-27,AMTX,0.93,0.9101,0.9101
2019-12-30,AMTX,0.87,0.87,0.87
2019-12-31,AMTX,0.84,0.7304,0.7304
2019-12-02,AMWD,102.84,102.31,102.31
2019-12-03,AMWD,101.16,103,103
2019-12-04,AMWD,103.22,103.69,103.69
2019-12-05,AMWD,103.38,103.11,103.11
2019-12-06,AMWD,104,104.95,104.95
2019-12-09,AMWD,104.21,103.89,103.89
2019-12-10,AMWD,104.05,104.835,104.835
2019-12-11,AMWD,105.23,105.3,105.3
2019-12-12,AMWD,105.95,108.16,108.16
2019-12-13,AMWD,106.94,106.97,106.97
2019-12-16,AMWD,107.37,108.21,108.21
2019-12-17,AMWD,107.28,107.75,107.75
2019-12-18,AMWD,108.45,107.705,107.705
2019-12-19,AMWD,108.45,106.5,106.5
2019-12-20,AMWD,106.65,106.36,106.36
2019-12-23,AMWD,105.39,104.22,104.22
2019-12-24,AMWD,104.55,105.13,105.13
2019-12-26,AMWD,106.73,105.545,105.545
2019-12-27,AMWD,105.61,105.05,105.05
2019-12-30,AMWD,104.89,104.14,104.14
2019-12-31,AMWD,104.01,104.66,104.66
2019-12-02,AMZN,1811,1769.023,1769.023
2019-12-03,AMZN,1784.44,1748.733,1748.733
2019-12-04,AMZN,1781.4,1774.35,1774.35
2019-12-05,AMZN,1767.5,1746.91,1746.91
2019-12-06,AMZN,1747,1746.564,1746.564
2019-12-09,AMZN,1751.94,1760.67,1760.67
2019-12-10,AMZN,1744,1746.221,1746.221
2019-12-11,AMZN,1742.44,1738.04,1738.04
2019-12-12,AMZN,1751.75,1759.24,1759.24
2019-12-13,AMZN,1768,1759.78,1759.78
2019-12-16,AMZN,1769,1760.86,1760.86
2019-12-17,AMZN,1770,1783.7,1783.7
2019-12-18,AMZN,1794.7,1790,1790
2019-12-19,AMZN,1782,1788.6,1788.6
2019-12-20,AMZN,1792,1792.42,1792.42
2019-12-23,AMZN,1789.9,1788.09,1788.09
2019-12-24,AMZN,1798.98,1792.154,1792.154
2019-12-26,AMZN,1793.01,1822.8,1822.8
2019-12-27,AMZN,1872.5,1897.263,1897.263
2019-12-30,AMZN,1867.09,1851.223,1851.223
2019-12-31,AMZN,1842,1839.1,1839.1
2019-12-02,ANAB,13.61,13.65,13.65
2019-12-03,ANAB,14,14.07,14.07
2019-12-04,ANAB,14.32,14.32,14.32
2019-12-06,ANAB,14.38,13.945,13.945
2019-12-09,ANAB,14,14.14,14.14
2019-12-10,ANAB,13.8,14.16,14.16
2019-12-11,ANAB,14.78,15.07,15.07
2019-12-12,ANAB,15.28,15.55,15.55
2019-12-13,ANAB,16.2,15.932,15.932
2019-12-16,ANAB,15.67,16.215,16.215
2019-12-17,ANAB,16.49,16.02,16.02
2019-12-19,ANAB,16.59,16.35,16.35
2019-12-20,ANAB,16.52,15.59,15.59
2019-12-23,ANAB,15.77,16.24,16.24
2019-12-24,ANAB,16.66,16.59,16.59
2019-12-26,ANAB,17.28,16.99,16.99
2019-12-27,ANAB,16.99,16.83,16.83
2019-12-30,ANAB,16.66,15.97,15.97
2019-12-31,ANAB,15.9,16.54,16.54
2019-12-02,ANAT,118.05,118.5,118.5
2019-12-03,ANAT,117.15,117.01,117.01
2019-12-04,ANAT,116.35,117.14,117.14
2019-12-05,ANAT,115.26,115.6861,115.6861
2019-12-06,ANAT,116.84,117.105,117.105
2019-12-09,ANAT,116.81,116.7,116.7
2019-12-10,ANAT,118.39,118.7964,118.7964
2019-12-11,ANAT,117.39,117.35,117.35
2019-12-12,ANAT,118.13,119.7015,119.7015
2019-12-13,ANAT,119.09,118.93,118.93
2019-12-16,ANAT,119.78,119.08,119.08
2019-12-17,ANAT,118.29,118.4,118.4
2019-12-18,ANAT,119.37,118.66,118.66
2019-12-19,ANAT,118.41,119.1,119.1
2019-12-20,ANAT,119.55,119.44,119.44
2019-12-23,ANAT,119.35,118.59,118.59
2019-12-24,ANAT,118.47,118.12,118.12
2019-12-26,ANAT,118.21,118.31,118.31
2019-12-27,ANAT,118.01,117.775,117.775
2019-12-30,ANAT,116.11,116.255,116.255
2019-12-31,ANAT,117.2,116.88,116.88
2019-12-02,ANCN,1.2756,1.34,1.34
2019-12-03,ANCN,1.357,1.357,1.357
2019-12-04,ANCN,1.78,1.6594,1.6594
2019-12-05,ANCN,1.67,1.53,1.53
2019-12-06,ANCN,1.6,1.6,1.6
2019-12-09,ANCN,1.75,1.64,1.64
2019-12-10,ANCN,1.64,1.64,1.64
2019-12-12,ANCN,1.52,1.52,1.52
2019-12-13,ANCN,1.61,1.61,1.61
2019-12-16,ANCN,1.55,1.5421,1.5421
2019-12-17,ANCN,1.53,1.46,1.46
2019-12-18,ANCN,1.55,1.55,1.55
2019-12-19,ANCN,1.48,1.48,1.48
2019-12-20,ANCN,1.54,1.54,1.54
2019-12-23,ANCN,1.34,1.4,1.4
2019-12-24,ANCN,1.37,1.39,1.39
2019-12-26,ANCN,1.41,1.35,1.35
2019-12-27,ANCN,1.6,1.43,1.43
2019-12-30,ANCN,1.42,1.405,1.405
2019-12-31,ANCN,1.32,1.34,1.34
2019-12-02,ANDA,10.05,10.05,10.05
2019-12-11,ANDA,10.07,10.07,10.07
2019-12-12,ANDA,10.049,10.049,10.049
2019-12-16,ANDA,10.07,10.07,10.07
2019-12-17,ANDA,10.08,10.15,10.15
2019-12-18,ANDA,10.08,10.08,10.08
2019-12-19,ANDA,10.09,10.09,10.09
2019-12-04,ANDAU,10.59,10.59,10.59
2019-12-18,ANDAU,11.18,11.18,11.18
2019-12-02,ANDE,23.13,23.66,23.66
2019-12-03,ANDE,23.13,22.83,22.83
2019-12-04,ANDE,23.36,24.1,24.1
2019-12-05,ANDE,24.14,24,24
2019-12-06,ANDE,24.29,24.22,24.22
2019-12-09,ANDE,23.81,23.67,23.67
2019-12-10,ANDE,23.51,23.355,23.355
2019-12-11,ANDE,23.17,23.15,23.15
2019-12-12,ANDE,23.2,23.49,23.49
2019-12-13,ANDE,24.98,24.01,24.01
2019-12-16,ANDE,24.49,25.035,25.035
2019-12-17,ANDE,24.59,24.94,24.94
2019-12-18,ANDE,25.49,25.17,25.17
2019-12-19,ANDE,25.68,25.75,25.75
2019-12-20,ANDE,26,25.53,25.53
2019-12-23,ANDE,25.52,25.44,25.44
2019-12-24,ANDE,25.07,25.08,25.08
2019-12-26,ANDE,25.21,24.92,24.92
2019-12-27,ANDE,25.14,24.8,24.8
2019-12-30,ANDE,24.9,24.98,24.98
2019-12-31,ANDE,25.09,25.375,25.375
2019-12-02,ANGI,7.53,7.6,7.6
2019-12-03,ANGI,7.68,7.58,7.58
2019-12-04,ANGI,7.55,7.67,7.67
2019-12-05,ANGI,7.6,7.555,7.555
2019-12-06,ANGI,7.93,7.745,7.745
2019-12-09,ANGI,7.91,7.98,7.98
2019-12-10,ANGI,8.03,8.02,8.02
2019-12-11,ANGI,7.94,7.985,7.985
2019-12-12,ANGI,7.93,8.155,8.155
2019-12-13,ANGI,8.41,8.355,8.355
2019-12-16,ANGI,8.41,8.305,8.305
2019-12-17,ANGI,8.35,8.3,8.3
2019-12-18,ANGI,8.34,8.29,8.29
2019-12-19,ANGI,8.31,8.49,8.49
2019-12-20,ANGI,8.66,8.685,8.685
2019-12-23,ANGI,8.74,8.6,8.6
2019-12-24,ANGI,8.5,8.415,8.415
2019-12-26,ANGI,8.43,8.4,8.4
2019-12-27,ANGI,8.6,8.37,8.37
2019-12-30,ANGI,8.4,8.395,8.395
2019-12-31,ANGI,8.16,8.26,8.26
2019-12-02,ANGL,29.22,29.09,29.09
2019-12-03,ANGL,29.17,29.16,29.16
2019-12-04,ANGL,29.3,29.275,29.275
2019-12-05,ANGL,29.26,29.26,29.26
2019-12-06,ANGL,29.36,29.325,29.325
2019-12-09,ANGL,29.29,29.335,29.335
2019-12-10,ANGL,29.33,29.3707,29.3707
2019-12-11,ANGL,29.41,29.395,29.395
2019-12-12,ANGL,29.49,29.49,29.49
2019-12-13,ANGL,29.52,29.57,29.57
2019-12-16,ANGL,29.71,29.735,29.735
2019-12-17,ANGL,29.79,29.785,29.785
2019-12-18,ANGL,29.91,29.87,29.87
2019-12-19,ANGL,29.95,29.855,29.855
2019-12-20,ANGL,29.96,29.88,29.88
2019-12-23,ANGL,29.92,29.835,29.835
2019-12-24,ANGL,30,29.88,29.88
2019-12-26,ANGL,29.87,29.91,29.91
2019-12-27,ANGL,30,29.9,29.9
2019-12-30,ANGL,29.87,29.7099,29.7099
2019-12-31,ANGL,29.8,29.78,29.78
2019-12-02,ANGO,15.38,15.18,15.18
2019-12-03,ANGO,15.08,15.04,15.04
2019-12-04,ANGO,15.3,15.11,15.11
2019-12-05,ANGO,15.23,15.27,15.27
2019-12-06,ANGO,15.24,15.51,15.51
2019-12-09,ANGO,15.38,15.37,15.37
2019-12-10,ANGO,15.32,15.1212,15.1212
2019-12-11,ANGO,15.28,15.44,15.44
2019-12-12,ANGO,15.48,15.67,15.67
2019-12-13,ANGO,15.62,15.36,15.36
2019-12-16,ANGO,15.64,15.86,15.86
2019-12-17,ANGO,15.75,15.785,15.785
2019-12-18,ANGO,15.92,15.78,15.78
2019-12-19,ANGO,15.58,15.55,15.55
2019-12-20,ANGO,15.65,15.63,15.63
2019-12-23,ANGO,15.91,15.89,15.89
2019-12-24,ANGO,16,16.03,16.03
2019-12-26,ANGO,16.08,15.855,15.855
2019-12-27,ANGO,15.86,15.84,15.84
2019-12-30,ANGO,15.97,15.8,15.8
2019-12-31,ANGO,15.92,15.8,15.8
2019-12-03,ANIK,56.48,56.57,56.57
2019-12-04,ANIK,57,57.5,57.5
2019-12-05,ANIK,57.18,57.05,57.05
2019-12-06,ANIK,57.08,58.67,58.67
2019-12-09,ANIK,57.33,57.3,57.3
2019-12-10,ANIK,55.47,55.205,55.205
2019-12-13,ANIK,53.49,52.67,52.67
2019-12-16,ANIK,53.57,54.43,54.43
2019-12-17,ANIK,54,53.9238,53.9238
2019-12-18,ANIK,54.44,53.44,53.44
2019-12-19,ANIK,53.43,52.94,52.94
2019-12-23,ANIK,52.44,51.67,51.67
2019-12-24,ANIK,52.33,52.29,52.29
2019-12-26,ANIK,52.82,52.72,52.72
2019-12-30,ANIK,52.9,52.41,52.41
2019-12-31,ANIK,52.1,52.52,52.52
2019-12-02,ANIP,61.62,60.53,60.53
2019-12-03,ANIP,59.59,59.71,59.71
2019-12-04,ANIP,59.75,59.53,59.53
2019-12-05,ANIP,59.97,59.64,59.64
2019-12-06,ANIP,58.7,59.43,59.43
2019-12-09,ANIP,59.64,60.02,60.02
2019-12-10,ANIP,61.14,61.5,61.5
2019-12-11,ANIP,61.5,61.17,61.17
2019-12-12,ANIP,60.34,61.47,61.47
2019-12-13,ANIP,61.88,61.31,61.31
2019-12-16,ANIP,61.3,62.9,62.9
2019-12-17,ANIP,62.81,63.46,63.46
2019-12-18,ANIP,63.24,62.93,62.93
2019-12-19,ANIP,63.82,64.86,64.86
2019-12-20,ANIP,65,64.07,64.07
2019-12-23,ANIP,64.02,63.72,63.72
2019-12-24,ANIP,63.87,63.94,63.94
2019-12-26,ANIP,64.72,64.16,64.16
2019-12-27,ANIP,63.86,62.36,62.36
2019-12-30,ANIP,61.45,61.09,61.09
2019-12-31,ANIP,61.06,61.31,61.31
2019-12-02,ANIX,3.8,3.73,3.73
2019-12-03,ANIX,3.72,3.76,3.76
2019-12-04,ANIX,3.75,3.77,3.77
2019-12-05,ANIX,3.81,3.78,3.78
2019-12-06,ANIX,3.76,3.72,3.72
2019-12-09,ANIX,3.73,3.72,3.72
2019-12-10,ANIX,3.84,3.77,3.77
2019-12-11,ANIX,3.82,3.79,3.79
2019-12-12,ANIX,3.87,3.8334,3.8334
2019-12-13,ANIX,3.57,3.38,3.38
2019-12-16,ANIX,3.6,3.335,3.335
2019-12-17,ANIX,3.1501,3.33,3.33
2019-12-18,ANIX,3.3,3.0637,3.0637
2019-12-19,ANIX,2.98,2.86,2.86
2019-12-20,ANIX,2.87,2.85,2.85
2019-12-23,ANIX,2.91,2.915,2.915
2019-12-24,ANIX,2.93,2.93,2.93
2019-12-26,ANIX,2.91,2.9399,2.9399
2019-12-27,ANIX,2.92,2.89,2.89
2019-12-30,ANIX,2.9,2.95,2.95
2019-12-31,ANIX,3.24,3.25,3.25
2019-12-02,ANSS,254.69,251.36,251.36
2019-12-03,ANSS,241.45,248.28,248.28
2019-12-04,ANSS,252.7,252.13,252.13
2019-12-05,ANSS,254,254.26,254.26
2019-12-06,ANSS,254.86,255.58,255.58
2019-12-09,ANSS,255.82,257.33,257.33
2019-12-10,ANSS,254.37,255.3,255.3
2019-12-11,ANSS,252.36,252.01,252.01
2019-12-12,ANSS,247,249.03,249.03
2019-12-13,ANSS,251,251.98,251.98
2019-12-16,ANSS,257.18,258.68,258.68
2019-12-17,ANSS,258.61,257.655,257.655
2019-12-18,ANSS,257.53,258.035,258.035
2019-12-19,ANSS,255.43,256.3,256.3
2019-12-20,ANSS,256.98,256.64,256.64
2019-12-23,ANSS,259.13,257.79,257.79
2019-12-24,ANSS,255.13,255.43,255.43
2019-12-26,ANSS,256.85,257.895,257.895
2019-12-27,ANSS,259.25,258.94,258.94
2019-12-30,ANSS,259,256.57,256.57
2019-12-31,ANSS,255.22,256.36,256.36
2019-12-02,ANTE,0.98,0.9313,0.9313
2019-12-03,ANTE,1.09,1.08,1.08
2019-12-05,ANTE,1.07,1.05,1.05
2019-12-06,ANTE,1.06,1.07,1.07
2019-12-09,ANTE,1.07,1.06,1.06
2019-12-10,ANTE,1,1.03,1.03
2019-12-11,ANTE,0.9313,0.9313,0.9313
2019-12-12,ANTE,0.9313,0.9313,0.9313
2019-12-13,ANTE,0.99,0.9849,0.9849
2019-12-16,ANTE,1.03,1.02,1.02
2019-12-17,ANTE,0.988,1.01,1.01
2019-12-18,ANTE,1,1,1
2019-12-19,ANTE,1,0.99,0.99
2019-12-20,ANTE,1.04,1.02,1.02
2019-12-23,ANTE,0.99,0.98,0.98
2019-12-24,ANTE,1,0.98,0.98
2019-12-27,ANTE,1.0033,1,1
2019-12-30,ANTE,0.96,0.9502,0.9502
2019-12-31,ANTE,1.02,1.02,1.02
2019-12-02,ANY,0.78,0.7561,0.7561
2019-12-03,ANY,0.81,0.8,0.8
2019-12-04,ANY,0.8001,0.8,0.8
2019-12-05,ANY,0.82,0.7982,0.7982
2019-12-06,ANY,0.819,0.788335,0.788335
2019-12-09,ANY,0.7516,0.736511,0.736511
2019-12-10,ANY,0.74,0.715,0.715
2019-12-11,ANY,0.7121,0.707003,0.707003
2019-12-12,ANY,0.73,0.7581,0.7581
